ID,Age,Age_Intervals,Education,Marital_Status,Income,Income_Intervals,Kidhome,Teenhome,LastPurchase,Recency_Intervals,Wines,Fruits,Meats,Fish,Sweets,Gold,total_purchases,DiscountPurchases,WebPurchases,CatalogPurchases,StorePurchases,WebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
3696,59,Middle-Aged,Graduate,Divorced,30630,Medium,1,1,67,61-90 days,27,1,12,2,0,10,52,2,2,0,3,7,0,0,0,0,0,0,0
9262,40,other,non_graduate,Together,32414,Medium,0,0,11,0-30 days,20,6,5,0,9,12,52,1,1,0,3,7,1,0,0,0,0,0,0
1502,41,other,Graduate,Together,28427,other_income,1,0,67,61-90 days,18,3,19,3,3,6,52,2,2,0,3,8,0,0,0,0,0,0,0
736,41,other,Graduate,Together,28427,other_income,1,0,67,61-90 days,18,3,19,3,3,6,52,2,2,0,3,8,0,0,0,0,0,0,0
8135,38,other,non_graduate,Married,27161,other_income,1,0,41,31-60 days,7,4,23,7,0,11,52,1,1,0,3,7,0,0,0,0,0,0,0
5231,50,other,non_graduate,Married,45894,Medium,0,2,15,0-30 days,27,2,7,0,2,13,51,1,1,0,3,5,0,0,0,0,0,0,0
1448,61,Middle-Aged,non_graduate,Married,33562,Medium,1,2,33,31-60 days,21,12,12,0,3,3,51,3,2,0,4,4,0,0,0,0,0,0,0
5623,44,other,non_graduate,Married,31535,Medium,1,0,95,More than 90 days,15,4,13,0,0,19,51,1,1,1,2,7,1,0,0,0,0,0,0
1241,40,other,non_graduate,Married,14796,other_income,1,0,1,0-30 days,13,3,8,7,4,16,51,2,1,0,3,9,0,0,0,0,0,0,1
1517,55,Middle-Aged,Graduate,Single,30822,Medium,1,0,92,More than 90 days,3,9,13,2,12,12,51,1,1,0,3,7,0,0,0,0,0,0,0
4432,48,other,Graduate,Divorced,31615,Medium,1,0,82,61-90 days,2,3,20,6,11,9,51,2,2,0,3,7,0,0,0,0,0,0,0
5454,45,other,non_graduate,Married,45057,Medium,1,0,80,61-90 days,37,0,7,3,0,3,50,1,2,0,3,5,0,0,0,0,0,0,0
3518,41,other,Graduate,Married,25271,other_income,1,0,45,31-60 days,10,1,18,10,4,7,50,1,1,1,2,9,0,0,0,0,0,0,0
6398,50,other,non_graduate,Married,18393,other_income,1,0,2,0-30 days,7,10,13,16,0,4,50,2,3,0,3,8,0,0,0,0,0,0,0
6515,47,other,Graduate,Together,39771,Medium,1,0,92,More than 90 days,6,2,18,2,8,14,50,1,2,0,3,4,0,0,0,0,0,0,0
3479,74,other,Graduate,Single,16813,other_income,0,0,49,31-60 days,4,8,11,12,2,13,50,1,2,0,3,7,1,0,0,0,0,0,0
10084,52,Middle-Aged,Graduate,Married,24434,other_income,2,0,9,0-30 days,3,2,8,20,0,17,50,2,2,1,2,7,0,0,0,0,0,0,0
11003,44,other,non_graduate,Together,25130,other_income,1,0,10,0-30 days,2,5,7,0,18,18,50,2,2,0,3,7,0,0,0,0,0,0,0
8955,67,Middle-Aged,non_graduate,Together,40451,Medium,0,2,54,31-60 days,35,0,4,0,0,10,49,1,1,1,2,5,1,0,0,0,0,0,0
5899,74,other,non_graduate,Together,5648,other_income,1,1,68,61-90 days,28,0,6,1,1,13,49,1,1,0,0,13,1,0,0,0,0,0,0
6201,46,other,Graduate,Single,38643,Medium,1,1,45,31-60 days,22,2,14,0,1,10,49,2,2,0,3,7,0,0,0,0,0,1,0
1663,46,other,non_graduate,Together,34043,Medium,1,0,97,More than 90 days,20,2,14,3,0,10,49,1,2,0,2,9,0,0,0,0,0,0,0
7660,51,Middle-Aged,non_graduate,Single,35860,Medium,1,1,37,31-60 days,15,0,8,4,2,20,49,2,1,1,2,5,1,0,0,0,0,0,1
2055,51,Middle-Aged,non_graduate,Divorced,35860,Medium,1,1,37,31-60 days,15,0,8,4,2,20,49,2,1,1,2,5,1,0,0,0,0,0,0
5107,51,Middle-Aged,non_graduate,Divorced,35860,Medium,1,1,37,31-60 days,15,0,8,4,2,20,49,2,1,1,2,5,1,0,0,0,0,0,0
1626,51,Middle-Aged,non_graduate,Divorced,35860,Medium,1,1,37,31-60 days,15,0,8,4,2,20,49,2,1,1,2,5,1,0,0,0,0,0,1
10779,41,other,Graduate,Single,22148,other_income,0,0,16,0-30 days,15,5,14,0,4,11,49,1,1,0,3,7,0,0,0,0,0,0,0
6424,47,other,Graduate,Together,33178,Medium,1,0,9,0-30 days,12,6,2,11,2,16,49,1,1,0,3,4,0,0,0,0,0,0,0
1160,54,Middle-Aged,Graduate,Married,13260,other_income,1,1,48,31-60 days,9,4,17,10,2,7,49,4,3,0,3,8,0,0,0,0,0,0,0
213,61,Middle-Aged,non_graduate,Single,23091,other_income,1,1,98,More than 90 days,35,0,11,0,0,2,48,4,2,1,3,7,0,0,0,0,0,0,0
3722,52,Middle-Aged,Graduate,Single,44503,Medium,1,1,83,61-90 days,31,1,8,0,0,8,48,2,2,0,3,6,0,0,0,0,0,0,0
8147,64,Middle-Aged,Graduate,Married,31454,Medium,1,1,40,31-60 days,28,0,11,0,0,9,48,3,2,0,3,8,0,0,0,0,0,0,0
5929,51,Middle-Aged,non_graduate,Married,37401,Medium,1,0,14,0-30 days,19,3,19,3,1,3,48,2,2,0,3,7,0,0,0,0,0,0,0
10795,51,Middle-Aged,non_graduate,Married,37401,Medium,1,0,14,0-30 days,19,3,19,3,1,3,48,2,2,0,3,7,0,0,0,0,0,0,0
6728,39,other,Graduate,Together,29103,other_income,1,0,38,31-60 days,16,0,17,6,3,6,48,2,1,0,3,9,0,0,0,0,0,0,0
922,45,other,non_graduate,Married,31086,Medium,1,1,79,61-90 days,16,2,11,3,0,16,48,2,1,1,2,8,1,0,0,0,0,0,0
1655,45,other,Graduate,Together,34350,Medium,1,0,81,61-90 days,16,3,15,2,1,11,48,1,1,0,3,7,0,0,0,0,0,0,0
2541,48,other,Graduate,Married,24027,other_income,1,0,7,0-30 days,14,7,11,11,0,5,48,2,2,0,3,8,0,0,0,0,0,0,0
6336,64,Middle-Aged,Graduate,Married,29315,other_income,1,1,55,31-60 days,13,2,14,8,7,4,48,4,2,0,4,6,0,0,0,0,0,0,0
8812,45,other,non_graduate,Divorced,13533,other_income,1,0,45,31-60 days,12,3,8,8,0,17,48,2,2,0,3,7,0,0,0,0,0,0,0
5585,52,Middle-Aged,Graduate,Single,21359,other_income,1,0,1,0-30 days,12,2,17,6,1,10,48,2,2,0,3,8,0,0,0,0,0,0,1
1715,46,other,Graduate,Together,25851,other_income,1,0,45,31-60 days,9,4,18,7,5,5,48,2,2,0,3,7,0,0,0,0,0,0,0
3878,44,other,non_graduate,Single,31859,Medium,1,0,3,0-30 days,3,4,7,15,8,11,48,1,1,0,3,7,0,0,0,0,0,0,0
9197,71,other,Graduate,Married,39722,Medium,0,1,92,More than 90 days,32,0,5,2,0,8,47,2,2,0,3,5,0,0,0,0,0,0,0
5074,38,other,non_graduate,Married,28072,other_income,1,0,10,0-30 days,30,0,10,2,0,5,47,1,1,0,3,7,0,0,0,0,0,0,0
4385,43,other,non_graduate,Single,36038,Medium,1,0,82,61-90 days,23,0,15,0,2,7,47,2,3,0,3,6,0,0,0,0,0,0,0
1612,43,other,non_graduate,Single,51371,Medium,1,0,82,61-90 days,23,0,15,0,2,7,47,2,3,0,3,6,0,0,0,0,0,0,0
7327,65,Middle-Aged,non_graduate,Married,36732,Medium,1,1,71,61-90 days,21,5,3,10,1,7,47,3,1,1,4,2,0,0,0,0,0,0,0
1135,64,Middle-Aged,non_graduate,Together,17144,other_income,1,1,96,More than 90 days,18,2,19,0,2,6,47,5,3,0,4,7,0,0,0,0,0,0,0
24,64,Middle-Aged,non_graduate,Together,17144,other_income,1,1,96,More than 90 days,18,2,19,0,2,6,47,5,3,0,4,7,0,0,0,0,0,0,0
5081,57,Middle-Aged,non_graduate,Together,47821,Medium,1,1,54,31-60 days,9,0,16,6,6,10,47,1,1,0,3,8,0,0,0,0,0,0,0
6354,40,other,Graduate,Together,15345,other_income,1,0,51,31-60 days,5,2,16,3,2,19,47,2,1,1,2,8,0,0,0,0,0,0,1
5150,45,other,non_graduate,Single,20194,other_income,1,0,64,61-90 days,0,4,7,11,10,15,47,2,2,0,3,6,0,0,0,0,0,0,0
9972,69,Middle-Aged,non_graduate,Together,46015,Medium,1,1,25,0-30 days,38,0,2,0,0,6,46,1,1,0,3,7,1,0,0,0,1,0,0
2945,69,Middle-Aged,non_graduate,Together,46015,Medium,1,1,25,0-30 days,38,0,2,0,0,6,46,1,1,0,3,7,1,0,0,0,1,0,0
9347,68,Middle-Aged,non_graduate,Together,50943,Medium,0,1,49,31-60 days,31,0,7,2,0,6,46,1,1,0,3,5,0,0,0,0,0,0,0
10160,68,Middle-Aged,non_graduate,Together,50943,Medium,0,1,49,31-60 days,31,0,7,2,0,6,46,1,1,0,3,5,0,0,0,0,0,0,0
10856,44,other,non_graduate,Single,45889,Medium,0,1,42,31-60 days,31,0,6,0,1,8,46,1,1,0,3,6,0,0,0,0,0,0,0
6383,53,Middle-Aged,non_graduate,Together,32892,Medium,1,0,78,61-90 days,26,0,15,2,1,2,46,2,3,0,3,8,0,0,0,0,0,0,0
10536,53,Middle-Aged,non_graduate,Together,32892,Medium,1,0,78,61-90 days,26,0,15,2,1,2,46,2,3,0,3,8,0,0,0,0,0,0,0
7505,67,Middle-Aged,non_graduate,Married,44155,Medium,1,1,24,0-30 days,22,1,9,0,0,14,46,1,1,1,2,4,0,0,0,0,0,0,0
3265,65,Middle-Aged,Graduate,Married,35701,Medium,0,0,36,31-60 days,21,1,9,7,3,5,46,1,1,0,3,6,0,0,0,0,0,0,0
153,71,other,Graduate,Divorced,23272,other_income,0,0,29,0-30 days,19,3,6,4,2,12,46,1,1,0,3,4,0,0,0,0,0,0,0
4855,50,other,non_graduate,Together,30351,Medium,1,0,19,0-30 days,14,0,24,3,3,2,46,1,3,0,2,9,0,0,0,0,0,0,1
5049,50,other,non_graduate,Together,30351,Medium,1,0,19,0-30 days,14,0,24,3,3,2,46,1,3,0,2,9,0,0,0,0,0,0,0
9423,45,other,non_graduate,Married,32765,Medium,1,0,49,31-60 days,13,3,17,7,3,3,46,2,2,0,4,5,0,0,0,0,0,0,0
8557,42,other,Graduate,Single,51371,Medium,1,0,57,31-60 days,11,3,22,2,2,6,46,2,2,0,3,6,0,0,0,0,0,0,0
8724,42,other,Graduate,Single,28567,other_income,1,0,57,31-60 days,11,3,22,2,2,6,46,2,2,0,3,6,0,0,0,0,0,0,0
1646,52,Middle-Aged,non_graduate,Married,25224,other_income,1,0,36,31-60 days,4,9,12,11,2,8,46,2,1,1,3,3,0,0,0,0,0,0,0
2569,37,other,Graduate,Married,17323,other_income,0,0,38,31-60 days,3,14,17,6,1,5,46,1,1,0,3,8,0,0,0,0,0,0,0
5868,44,other,Graduate,Married,19107,other_income,1,0,49,31-60 days,2,4,9,10,5,16,46,2,1,0,3,7,0,0,0,0,0,0,0
4066,46,other,non_graduate,Divorced,21282,other_income,1,0,76,61-90 days,1,5,8,4,8,20,46,2,2,1,2,6,0,0,0,0,0,0,0
5247,69,Middle-Aged,non_graduate,Married,38725,Medium,1,1,52,31-60 days,31,0,6,2,1,5,45,2,1,0,4,4,0,0,0,0,0,0,0
10854,54,Middle-Aged,non_graduate,Married,38853,Medium,1,1,90,61-90 days,29,0,14,0,0,2,45,2,2,0,3,7,0,0,0,0,0,0,0
1055,48,other,non_graduate,Married,53204,Medium,1,1,40,31-60 days,29,0,8,2,0,6,45,1,1,0,3,4,0,0,0,0,0,0,0
453,68,Middle-Aged,non_graduate,Widow,35340,Medium,1,1,1,0-30 days,27,0,12,0,1,5,45,2,2,0,3,5,0,0,0,0,0,0,0
6983,74,other,non_graduate,Divorced,38054,Medium,1,1,24,0-30 days,23,2,17,2,1,0,45,2,2,0,3,7,0,0,0,0,0,0,0
6355,46,other,Graduate,Married,44359,Medium,1,1,19,0-30 days,20,0,14,7,3,1,45,3,2,0,4,3,0,0,0,0,0,0,0
2902,66,Middle-Aged,Graduate,Together,51371,Medium,1,1,87,61-90 days,19,4,12,2,2,6,45,1,1,0,3,5,0,0,0,0,0,0,0
793,51,Middle-Aged,Graduate,Married,20895,other_income,1,0,24,0-30 days,18,3,17,3,0,4,45,1,2,0,3,9,0,0,0,0,0,0,0
8625,48,other,Graduate,Married,17649,other_income,1,0,70,61-90 days,15,1,23,0,5,1,45,3,3,0,3,8,0,0,0,0,0,0,0
2457,49,other,non_graduate,Married,30801,Medium,0,1,23,0-30 days,8,4,5,15,2,11,45,2,1,0,3,7,0,0,0,0,0,0,0
7516,41,other,Graduate,Married,30096,Medium,1,0,30,0-30 days,5,3,11,12,5,9,45,1,2,0,3,6,0,0,0,0,0,0,0
3129,41,other,Graduate,Married,30096,Medium,1,0,30,0-30 days,5,3,11,12,5,9,45,1,2,0,3,6,0,0,0,0,0,0,0
3623,48,other,Graduate,Together,21675,other_income,1,0,55,31-60 days,4,0,16,17,4,4,45,3,4,0,3,7,0,0,0,0,0,0,0
5313,53,Middle-Aged,non_graduate,Married,38196,Medium,1,1,20,0-30 days,30,0,11,0,0,3,44,3,2,0,4,5,0,0,0,0,0,0,0
4338,41,other,Graduate,Single,39062,Medium,1,0,28,0-30 days,23,0,9,0,0,12,44,1,1,0,3,4,1,0,0,0,0,0,0
9216,53,Middle-Aged,Graduate,Married,35788,Medium,1,1,34,31-60 days,23,2,11,3,1,4,44,2,2,0,3,6,0,0,0,0,0,0,0
6619,46,other,Graduate,Married,38415,Medium,1,1,91,More than 90 days,22,1,13,4,0,4,44,2,1,0,3,7,0,0,0,0,0,0,0
4098,51,Middle-Aged,Graduate,Married,24639,other_income,1,1,3,0-30 days,20,3,16,0,4,1,44,3,2,0,4,6,0,0,0,0,0,0,0
11010,40,other,non_graduate,Single,16269,other_income,1,0,75,61-90 days,19,3,18,3,1,0,44,3,3,0,3,8,0,0,0,0,0,0,0
5267,54,Middle-Aged,Graduate,Divorced,33986,Medium,1,0,43,31-60 days,16,2,18,2,1,5,44,1,1,0,3,7,0,0,0,0,0,0,0
8842,53,Middle-Aged,Graduate,Widow,30372,Medium,1,1,33,31-60 days,15,0,12,7,3,7,44,3,2,0,3,7,0,0,0,0,0,0,0
2154,53,Middle-Aged,Graduate,Widow,30372,Medium,1,1,33,31-60 days,15,0,12,7,3,7,44,3,2,0,3,7,0,0,0,0,0,0,0
4937,51,Middle-Aged,non_graduate,Married,46094,Medium,1,1,62,61-90 days,12,2,20,3,2,5,44,1,1,0,3,7,0,0,0,0,0,0,0
2661,60,Middle-Aged,Graduate,Single,18701,other_income,1,1,95,More than 90 days,12,4,2,10,6,10,44,4,2,0,4,5,0,0,0,0,0,0,0
3130,60,Middle-Aged,Graduate,Single,18701,other_income,1,1,95,More than 90 days,12,4,2,10,6,10,44,4,2,0,4,5,0,0,0,0,0,0,0
1458,42,other,non_graduate,Married,21059,other_income,1,0,40,31-60 days,8,3,19,3,3,8,44,3,3,0,3,6,0,0,0,0,0,0,0
8416,43,other,Graduate,Married,29009,other_income,1,0,19,0-30 days,6,6,15,10,5,2,44,2,2,0,3,6,0,0,0,0,0,0,0
10403,46,other,Graduate,Together,16531,other_income,1,0,43,31-60 days,2,13,6,7,5,11,44,3,3,0,3,7,0,0,0,0,0,0,0
8737,46,other,Graduate,Divorced,55563,Medium,0,1,22,0-30 days,29,1,9,2,0,2,43,1,2,0,3,3,0,0,0,0,0,0,0
2230,54,Middle-Aged,non_graduate,Married,23626,other_income,1,0,84,61-90 days,27,2,14,0,0,0,43,3,3,1,3,5,0,0,0,0,0,0,0
2461,69,Middle-Aged,non_graduate,Single,51124,Medium,1,1,79,61-90 days,26,1,11,0,1,4,43,2,1,0,3,3,0,0,0,0,0,0,0
626,73,other,Graduate,Married,32871,Medium,1,1,28,0-30 days,22,2,12,0,2,5,43,1,1,0,3,4,0,0,0,0,0,0,0
5138,74,other,Graduate,Together,28320,other_income,0,1,68,61-90 days,19,1,14,3,2,4,43,1,1,0,3,8,0,0,0,0,0,0,0
7386,48,other,Graduate,Divorced,30992,Medium,1,0,83,61-90 days,17,0,14,7,3,2,43,1,1,0,3,7,0,0,0,0,0,0,0
3006,48,other,Graduate,Divorced,30992,Medium,1,0,83,61-90 days,17,0,14,7,3,2,43,1,1,0,3,7,0,0,0,0,0,0,0
10691,64,Middle-Aged,non_graduate,Married,28520,other_income,1,1,55,31-60 days,11,0,10,0,2,20,43,1,1,1,2,6,0,0,0,0,0,0,0
3850,61,Middle-Aged,non_graduate,Together,14918,other_income,0,1,52,31-60 days,3,3,3,15,4,15,43,1,1,0,3,6,0,0,0,0,0,0,0
5987,35,other,non_graduate,Together,10404,other_income,1,0,52,31-60 days,2,2,11,10,6,12,43,2,1,0,4,5,0,0,0,0,0,0,0
3068,34,other,Graduate,Married,18351,other_income,0,0,1,0-30 days,1,12,9,0,14,7,43,1,2,0,3,7,0,0,0,0,0,0,0
9612,37,other,non_graduate,Single,23830,other_income,0,0,3,0-30 days,1,8,6,4,8,16,43,1,1,0,3,7,0,0,0,0,0,0,0
2563,63,Middle-Aged,non_graduate,Married,28249,other_income,0,0,80,61-90 days,1,9,7,2,14,10,43,1,2,0,3,6,0,0,0,0,0,0,0
8312,63,Middle-Aged,non_graduate,Married,28249,other_income,0,0,80,61-90 days,1,9,7,2,14,10,43,1,2,0,3,6,0,0,0,0,0,0,0
10277,63,Middle-Aged,Graduate,Single,30081,Medium,0,1,27,0-30 days,36,0,2,0,0,4,42,1,1,0,3,7,0,0,0,0,0,0,0
8553,59,Middle-Aged,Graduate,Married,44300,Medium,1,1,65,61-90 days,30,0,9,0,0,3,42,2,1,0,3,6,0,0,0,0,0,0,0
5229,55,Middle-Aged,non_graduate,Together,54132,Medium,0,1,81,61-90 days,30,1,8,0,0,3,42,1,1,0,3,7,0,0,0,0,0,0,0
3769,52,Middle-Aged,non_graduate,Together,51371,Medium,1,0,17,0-30 days,25,1,13,0,0,3,42,1,1,0,3,7,0,0,0,0,0,0,0
10146,52,Middle-Aged,non_graduate,Together,38887,Medium,1,0,17,0-30 days,25,1,13,0,0,3,42,1,1,0,3,7,0,0,0,0,0,0,0
1064,53,Middle-Aged,non_graduate,Married,42403,Medium,1,0,18,0-30 days,22,1,11,0,5,3,42,1,1,0,3,8,0,0,0,0,0,0,0
5393,47,other,Graduate,Single,23763,other_income,1,0,64,61-90 days,22,0,6,6,2,6,42,1,1,0,3,7,0,0,0,0,0,0,0
3286,57,Middle-Aged,non_graduate,Divorced,26642,other_income,1,0,71,61-90 days,13,2,15,2,2,8,42,2,2,0,3,6,0,0,0,0,0,0,0
10203,34,other,Graduate,Single,26095,other_income,1,0,77,61-90 days,11,7,9,3,1,11,42,1,1,0,3,7,0,0,0,0,0,0,0
2258,38,other,Graduate,Married,32880,Medium,1,0,76,61-90 days,8,4,15,7,6,2,42,1,1,0,3,8,0,0,0,0,0,0,0
8650,46,other,Graduate,Widow,54162,Medium,1,1,31,31-60 days,5,6,10,6,5,10,42,1,1,0,3,4,0,0,0,0,0,0,0
4877,51,Middle-Aged,non_graduate,Married,38576,Medium,0,1,2,0-30 days,34,0,7,0,0,0,41,1,1,0,3,7,0,0,0,0,0,0,0
322,46,other,Graduate,Together,42554,Medium,1,1,93,More than 90 days,29,1,11,0,0,0,41,2,2,0,3,4,0,0,0,0,0,0,0
2156,69,Middle-Aged,non_graduate,Married,22554,other_income,1,1,38,31-60 days,27,0,10,0,0,4,41,4,2,0,4,5,0,0,0,0,0,0,0
10785,55,Middle-Aged,Graduate,Married,44078,Medium,1,1,17,0-30 days,24,1,10,2,0,4,41,2,2,0,3,5,0,0,0,0,0,0,0
194,59,Middle-Aged,Graduate,Married,48006,Medium,1,1,55,31-60 days,23,0,11,3,2,2,41,1,1,0,3,6,0,0,0,0,0,0,0
8629,68,Middle-Aged,Graduate,Widow,46984,Medium,1,1,71,61-90 days,19,1,10,2,1,8,41,1,1,0,3,5,0,0,0,0,0,0,0
4791,44,other,Graduate,Together,44964,Medium,1,1,35,31-60 days,19,1,17,2,0,2,41,1,1,0,3,8,0,0,0,0,0,0,0
11092,63,Middle-Aged,Graduate,Married,27116,other_income,1,1,78,61-90 days,12,1,21,2,2,3,41,2,2,0,3,7,0,0,0,0,0,0,0
7574,45,other,non_graduate,Together,27922,other_income,1,0,80,61-90 days,11,0,13,2,4,11,41,1,2,0,3,4,0,0,0,0,0,0,0
8541,34,other,non_graduate,Married,24683,other_income,1,0,98,More than 90 days,8,4,10,6,7,6,41,2,2,0,4,5,0,0,0,0,0,0,0
948,53,Middle-Aged,Graduate,Single,10245,other_income,1,0,32,31-60 days,4,7,7,6,4,13,41,3,1,2,2,5,0,0,0,0,0,0,0
4706,58,Middle-Aged,Graduate,Single,34704,Medium,0,1,65,61-90 days,29,0,5,0,1,5,40,1,1,0,3,5,0,0,0,0,0,0,0
8207,67,Middle-Aged,non_graduate,Married,53233,Medium,0,1,18,0-30 days,28,0,9,3,0,0,40,1,1,0,3,4,0,0,0,0,0,0,0
3007,58,Middle-Aged,Graduate,Together,37758,Medium,1,1,49,31-60 days,27,2,10,0,0,1,40,2,1,0,3,8,0,0,0,0,0,0,0
5513,58,Middle-Aged,Graduate,Together,37758,Medium,1,1,49,31-60 days,27,2,10,0,0,1,40,2,1,0,3,8,0,0,0,0,0,0,0
11031,74,other,non_graduate,Married,48699,Medium,1,1,90,61-90 days,26,1,10,2,0,1,40,1,1,0,3,5,0,0,0,0,0,0,0
7325,38,other,non_graduate,Together,38197,Medium,1,0,86,61-90 days,23,0,11,2,1,3,40,1,1,0,3,5,0,0,0,0,0,0,0
4297,55,Middle-Aged,Graduate,Together,23228,other_income,1,0,71,61-90 days,13,2,18,6,1,0,40,2,2,0,3,8,0,0,0,0,0,0,0
5823,54,Middle-Aged,non_graduate,Single,32303,Medium,0,1,63,61-90 days,35,0,2,0,0,2,39,2,1,0,4,5,0,0,0,0,0,0,0
5062,61,Middle-Aged,non_graduate,Married,54072,Medium,1,1,71,61-90 days,35,0,4,0,0,0,39,1,2,0,2,8,0,0,0,0,0,0,0
10402,57,Middle-Aged,Graduate,Married,35441,Medium,1,1,94,More than 90 days,25,1,9,2,1,1,39,2,1,0,3,8,0,0,0,0,0,0,0
6211,48,other,non_graduate,Together,37395,Medium,1,0,47,31-60 days,18,0,9,0,1,11,39,1,1,0,3,6,0,0,0,0,0,0,0
4796,72,other,Graduate,Divorced,49638,Medium,0,1,71,61-90 days,18,10,3,3,5,0,39,1,1,0,3,2,0,0,0,0,0,0,0
3158,51,Middle-Aged,Graduate,Married,32300,Medium,1,0,1,0-30 days,13,3,6,6,5,6,39,1,1,0,3,8,0,0,0,0,0,0,0
2337,53,Middle-Aged,Graduate,Divorced,29819,other_income,1,0,77,61-90 days,9,1,24,2,1,2,39,3,3,0,3,6,0,0,0,0,0,0,0
10350,74,other,non_graduate,Married,54432,Medium,2,1,37,31-60 days,33,0,5,0,0,0,38,1,1,0,3,4,0,0,0,0,0,0,0
3526,56,Middle-Aged,non_graduate,Married,38443,Medium,1,1,58,31-60 days,32,0,5,0,0,1,38,2,1,0,3,7,0,0,0,0,0,0,0
1818,53,Middle-Aged,non_graduate,Together,29732,other_income,1,0,23,0-30 days,25,0,8,0,1,4,38,1,2,0,2,9,0,0,0,0,0,0,0
1030,59,Middle-Aged,non_graduate,Single,40637,Medium,1,1,72,61-90 days,22,0,13,0,0,3,38,2,1,0,3,7,0,0,0,0,0,0,0
1461,59,Middle-Aged,non_graduate,Divorced,36921,Medium,1,1,74,61-90 days,17,1,12,3,1,4,38,2,2,0,3,7,0,0,0,0,0,0,0
679,67,Middle-Aged,non_graduate,Married,37633,Medium,1,1,49,31-60 days,13,4,20,0,0,1,38,2,1,0,3,9,0,0,0,0,0,0,0
4415,63,Middle-Aged,Graduate,Married,16860,other_income,1,1,19,0-30 days,10,4,4,3,3,14,38,3,1,1,3,7,0,0,0,0,0,0,0
1403,49,other,non_graduate,Together,34984,Medium,1,1,40,31-60 days,8,4,15,3,5,3,38,2,1,0,3,7,0,0,0,0,0,0,0
10219,52,Middle-Aged,Graduate,Together,31590,Medium,1,0,40,31-60 days,6,2,15,6,6,3,38,1,1,0,3,8,0,0,0,0,0,0,0
5394,45,other,non_graduate,Single,16014,other_income,1,1,42,31-60 days,3,9,4,7,8,7,38,4,1,1,4,3,0,0,0,0,0,0,0
7235,49,other,non_graduate,Married,17003,other_income,1,0,37,31-60 days,2,5,12,4,8,7,38,3,2,0,4,5,0,0,0,0,0,0,0
10033,51,Middle-Aged,non_graduate,Divorced,31163,Medium,1,0,54,31-60 days,2,3,10,11,2,10,38,1,1,0,3,6,0,0,0,0,0,0,0
5751,51,Middle-Aged,non_graduate,Divorced,31163,Medium,1,0,54,31-60 days,2,3,10,11,2,10,38,1,1,0,3,6,0,0,0,0,0,0,0
2478,51,Middle-Aged,Graduate,Married,25410,other_income,1,0,48,31-60 days,2,2,4,13,13,4,38,1,1,0,4,4,0,0,0,0,0,0,0
8962,49,other,non_graduate,Married,44319,Medium,1,1,18,0-30 days,26,0,8,0,0,3,37,2,2,0,3,5,0,0,0,0,0,0,0
2826,57,Middle-Aged,Graduate,Married,22574,other_income,2,1,28,0-30 days,25,0,8,2,0,2,37,2,2,0,3,7,0,0,0,0,0,0,0
6222,57,Middle-Aged,Graduate,Married,22574,other_income,2,1,28,0-30 days,25,0,8,2,0,2,37,2,2,0,3,7,0,0,0,0,0,0,0
7947,55,Middle-Aged,Graduate,Married,42231,Medium,1,1,99,More than 90 days,24,0,8,0,1,4,37,1,1,0,3,5,0,0,0,0,0,0,0
3896,40,other,Graduate,Married,27255,other_income,1,0,3,0-30 days,22,1,11,0,1,2,37,1,1,0,3,7,0,0,0,0,0,0,0
78,55,Middle-Aged,Graduate,Married,25293,other_income,1,0,51,31-60 days,15,0,11,0,2,9,37,1,1,1,2,8,0,0,0,0,0,0,0
5517,55,Middle-Aged,Graduate,Married,25293,other_income,1,0,51,31-60 days,15,0,11,0,2,9,37,1,1,1,2,8,0,0,0,0,0,0,0
5731,41,other,non_graduate,Married,27100,other_income,1,0,64,61-90 days,12,0,13,2,0,10,37,1,1,0,3,7,0,0,0,0,0,0,0
7152,41,other,non_graduate,Married,27100,other_income,1,0,64,61-90 days,12,0,13,2,0,10,37,1,1,0,3,7,0,0,0,0,0,0,0
10598,57,Middle-Aged,Graduate,Together,27943,other_income,1,1,89,61-90 days,12,1,16,4,1,3,37,3,2,0,3,8,0,0,0,0,0,0,0
4459,35,other,Graduate,Single,30279,Medium,1,0,13,0-30 days,10,4,14,4,4,1,37,1,1,0,3,8,0,0,0,0,0,0,0
10642,35,other,Graduate,Single,30279,Medium,1,0,13,0-30 days,10,4,14,4,4,1,37,1,1,0,3,8,0,0,0,0,0,0,0
1878,39,other,non_graduate,Married,23148,other_income,0,0,83,61-90 days,4,6,8,6,3,10,37,1,2,0,3,7,0,0,0,0,0,0,0
6682,51,Middle-Aged,non_graduate,Married,18978,other_income,1,0,41,31-60 days,2,8,1,4,7,15,37,1,1,0,3,8,0,0,0,0,0,0,0
6768,62,Middle-Aged,Graduate,Divorced,37859,Medium,1,2,75,61-90 days,22,1,8,2,1,2,36,2,1,0,3,8,0,0,0,0,0,0,0
6287,38,other,Graduate,Together,34728,Medium,1,0,2,0-30 days,14,0,16,0,0,6,36,1,1,1,2,6,0,0,0,0,0,0,1
3641,48,other,Graduate,Married,13624,other_income,1,0,93,More than 90 days,10,2,15,2,1,6,36,2,2,0,3,6,0,0,0,0,0,0,0
5610,59,Middle-Aged,Graduate,Together,33456,Medium,1,1,58,31-60 days,7,3,10,8,1,7,36,2,1,0,3,7,0,0,0,0,0,0,0
